model,S0,K,moneyness,log_moneyness,r,T,n,inv_n,inv_sqrt_n,v0,theta,kappa,xi,rho,sigma_eff,tw_price,mc_price,mc_std_error,residual,scaled_residual,terminal_mean,average_mean,variance_mean,option_type,n_paths,seed
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.04,2.0,0.6,0.0,0.1644081179520926,12.339448632814216,12.32742482931726,0.03656899697298356,0.01202380349695531,0.0001202380349695531,105.31886896782714,102.65446323726803,0.04025141472808663,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,0.5,0.1,-0.8,0.16445335373296993,12.339840166078618,12.243527787401485,0.032803441584817294,0.09631237867713338,0.0009631237867713338,105.18869035007673,102.6140070635938,0.041628088020234336,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,0.5,0.1,-0.4,0.16445335373296993,12.339840166078618,12.227545993679549,0.03366047265283603,0.11229417239906958,0.0011229417239906959,105.27345055023525,102.64523874610549,0.041628088020234336,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,0.5,0.1,0.0,0.16445335373296993,12.339840166078618,12.201887400863606,0.03444664276427513,0.13795276521501165,0.0013795276521501164,105.32218423742006,102.66212349319896,0.041628088020234336,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,0.5,0.3,-0.8,0.16445335373296993,12.339840166078618,12.406181604463201,0.02973083901876152,-0.06634143838458328,-0.0006634143838458328,105.20255537526752,102.60838829135824,0.042009858325475255,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,0.5,0.3,-0.4,0.16445335373296993,12.339840166078618,12.327667207650453,0.031973409641856895,0.012172958428164904,0.00012172958428164904,105.28658390534136,102.63852606316868,0.042009858325475255,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,0.5,0.3,0.0,0.16445335373296993,12.339840166078618,12.238290773566668,0.03415345361760499,0.10154939251195039,0.001015493925119504,105.33562964760284,102.65773878144157,0.042009858325475255,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,0.5,0.6,-0.8,0.16445335373296993,12.339840166078618,12.587236791526,0.027990582265314572,-0.24739662544738117,-0.0024739662544738116,105.17709728965417,102.58896908033762,0.05102003966463932,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,0.5,0.6,-0.4,0.16445335373296993,12.339840166078618,12.468058311036415,0.032000565432895846,-0.12821814495779726,-0.0012821814495779726,105.26319569476672,102.62112288506523,0.05102003966463932,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,0.5,0.6,0.0,0.16445335373296993,12.339840166078618,12.333342183528757,0.036105115940188774,0.006497982549861447,6.497982549861447e-05,105.32342200824665,102.64828146539311,0.05102003966463932,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,2.0,0.1,-0.8,0.23540053383428108,13.156584780231219,12.70329179418422,0.04495583414537148,0.4532929860469981,0.004532929860469981,105.20603810067885,102.62441960107148,0.07961667722395663,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,2.0,0.1,-0.4,0.23540053383428108,13.156584780231219,12.708852690590234,0.04589496579780541,0.44773208964098465,0.0044773208964098464,105.33496886642004,102.67420545388546,0.07961667722395663,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,2.0,0.1,0.0,0.23540053383428108,13.156584780231219,12.696097220124633,0.046730918372659566,0.46048756010658565,0.004604875601065856,105.41447291652919,102.70140426908154,0.07961667722395663,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,2.0,0.3,-0.8,0.23540053383428108,13.156584780231219,12.848804083276432,0.04207166196794072,0.3077806969547865,0.003077806969547865,105.21557550474454,102.62056615164067,0.07965473034974427,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,2.0,0.3,-0.4,0.23540053383428108,13.156584780231219,12.783822162628244,0.044377901084001144,0.3727626176029748,0.003727626176029748,105.34304125773015,102.66822587879359,0.07965473034974427,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,2.0,0.3,0.0,0.23540053383428108,13.156584780231219,12.697138120214595,0.04665127056581313,0.45944666001662426,0.004594466600166242,105.42390192754903,102.69727658671447,0.07965473034974427,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,2.0,0.6,-0.8,0.23540053383428108,13.156584780231219,13.0117168970205,0.03868109480498986,0.14486788321071842,0.0014486788321071843,105.22067420216725,102.61052876539243,0.08105560517470674,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,2.0,0.6,-0.4,0.23540053383428108,13.156584780231219,12.88307938320939,0.042803063233215345,0.27350539702182886,0.0027350539702182884,105.34539906857388,102.6580860593915,0.08105560517470674,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.01,0.09,2.0,0.6,0.0,0.23540053383428108,13.156584780231219,12.727614330603101,0.047011583993736145,0.4289704496281175,0.004289704496281175,105.42885918557867,102.69228487566347,0.08105560517470674,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,0.5,0.1,-0.8,0.18332528580979218,12.519609891229123,12.756784705972072,0.04334964440799585,-0.23717481474294821,-0.002371748147429482,105.19915593356885,102.62536693785697,0.028189250934241634,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,0.5,0.1,-0.4,0.18332528580979218,12.519609891229123,12.720197394663868,0.04457266057719965,-0.20058750343474507,-0.002005875034347451,105.28960519114524,102.66044915480163,0.028189250934241634,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,0.5,0.1,0.0,0.18332528580979218,12.519609891229123,12.668123954727406,0.04568544625891869,-0.14851406349828267,-0.0014851406349828268,105.340155889992,102.6777807843249,0.028189250934241634,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,0.5,0.3,-0.8,0.18332528580979218,12.519609891229123,12.973738460358021,0.03881297836340708,-0.45412856912889765,-0.0045412856912889765,105.19588469916849,102.61214333125545,0.029234963257070614,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,0.5,0.3,-0.4,0.18332528580979218,12.519609891229123,12.833778645336219,0.042168700929855016,-0.31416875410709544,-0.0031416875410709543,105.2742216967382,102.64296704013873,0.029234963257070614,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,0.5,0.3,0.0,0.18332528580979218,12.519609891229123,12.676085471460384,0.04545627532056876,-0.15647558023126074,-0.0015647558023126073,105.32474239775769,102.66364195071954,0.029234963257070614,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,0.5,0.6,-0.8,0.18332528580979218,12.519609891229123,13.16205118591974,0.03421702168353049,-0.6424412946906166,-0.006424412946906166,105.15886537003416,102.58553960980382,0.037500865250813066,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,0.5,0.6,-0.4,0.18332528580979218,12.519609891229123,12.96288558083515,0.0402011003271359,-0.44327568960602726,-0.004432756896060272,105.23492477069549,102.61653390653402,0.037500865250813066,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,0.5,0.6,0.0,0.18332528580979218,12.519609891229123,12.737669437020347,0.04618545253879897,-0.218059545791224,-0.00218059545791224,105.30123087908636,102.64593857824917,0.037500865250813066,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,2.0,0.1,-0.8,0.15155847304407236,12.236449608945266,12.53735213411122,0.03988560227117026,-0.30090252516595406,-0.0030090252516595407,105.19040409465913,102.62157772684243,0.01391632540131898,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,2.0,0.1,-0.4,0.15155847304407236,12.236449608945266,12.507392398482281,0.040796793158931914,-0.2709427895370151,-0.002709427895370151,105.25707532877583,102.64880100155948,0.01391632540131898,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,2.0,0.1,0.0,0.15155847304407236,12.236449608945266,12.463855456467527,0.04160597096450376,-0.22740584752226134,-0.0022740584752226132,105.29144213232067,102.66120501266376,0.01391632540131898,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,2.0,0.3,-0.8,0.15155847304407236,12.236449608945266,12.721268829485895,0.036358697967868614,-0.4848192205406292,-0.004848192205406292,105.19180313407004,102.61071492512248,0.01453629059867575,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,2.0,0.3,-0.4,0.15155847304407236,12.236449608945266,12.606298949134107,0.03889101211645106,-0.36984934018884097,-0.00369849340188841,105.2514732369643,102.63505610278453,0.01453629059867575,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,2.0,0.3,0.0,0.15155847304407236,12.236449608945266,12.476987769925541,0.04133968293507861,-0.24053816098027525,-0.0024053816098027524,105.28501402932083,102.65005226570615,0.01453629059867575,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,2.0,0.6,-0.8,0.15155847304407236,12.236449608945266,12.896393364551594,0.03301613538209501,-0.6599437556063279,-0.006599437556063279,105.14563521922415,102.5827072002418,0.020265812912544298,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,2.0,0.6,-0.4,0.15155847304407236,12.236449608945266,12.729285337348593,0.03753889921378301,-0.49283572840332646,-0.004928357284033264,105.20850998693831,102.60914903444875,0.020265812912544298,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.01,2.0,0.6,0.0,0.15155847304407236,12.236449608945266,12.539580794061779,0.04199895328438294,-0.3031311851165128,-0.003031311851165128,105.25717890853562,102.63300947585566,0.020265812912544298,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,0.5,0.1,-0.8,0.2,12.703295090628876,12.845948268730492,0.04509403099814466,-0.14265317810161626,-0.0014265317810161625,105.20401225248672,102.62724577462158,0.04004001785579607,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,0.5,0.1,-0.4,0.2,12.703295090628876,12.813332370094336,0.04634680348726912,-0.11003727946546071,-0.0011003727946546072,105.30493705191256,102.66593354565836,0.04004001785579607,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,0.5,0.1,0.0,0.2,12.703295090628876,12.765736703744192,0.04747329134839724,-0.062441613115316486,-0.0006244161311531649,105.36279341993786,102.68536263783388,0.04004001785579607,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,0.5,0.3,-0.8,0.2,12.703295090628876,13.060743465432704,0.040581817395606325,-0.35744837480382863,-0.003574483748038286,105.21240587156099,102.61841345466021,0.040581056237013906,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,0.5,0.3,-0.4,0.2,12.703295090628876,12.92464934382754,0.04395990359410679,-0.22135425319866364,-0.0022135425319866364,105.30463351503973,102.6523028139026,0.040581056237013906,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,0.5,0.3,0.0,0.2,12.703295090628876,12.769100128448931,0.04727678477250499,-0.06580503782005565,-0.0006580503782005565,105.36187862286442,102.67400621852111,0.040581056237013906,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,0.5,0.6,-0.8,0.2,12.703295090628876,13.246115460892694,0.035978046258121385,-0.5428203702638186,-0.005428203702638186,105.17869535203522,102.59224816558309,0.049091107299860416,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,0.5,0.6,-0.4,0.2,12.703295090628876,13.04905840161047,0.04199738487345856,-0.3457633109815941,-0.003457633109815941,105.27140311554942,102.62757427056789,0.049091107299860416,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,0.5,0.6,0.0,0.2,12.703295090628876,12.822308221432234,0.04805874399125551,-0.11901313080335818,-0.0011901313080335818,105.34574245077275,102.6589328244556,0.049091107299860416,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,2.0,0.1,-0.8,0.2,12.703295090628876,12.816795710670384,0.04560930482250445,-0.11350062004150807,-0.0011350062004150806,105.20484489806093,102.62788495028276,0.040019207484536676,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,2.0,0.1,-0.4,0.2,12.703295090628876,12.798460998906325,0.04661879973169394,-0.09516590827744942,-0.0009516590827744942,105.30331235092186,102.6665650843066,0.040019207484536676,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,2.0,0.1,0.0,0.2,12.703295090628876,12.765498214363067,0.04748682839521311,-0.062203123734191124,-0.0006220312373419112,105.35908963201884,102.68545600419428,0.040019207484536676,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,2.0,0.3,-0.8,0.2,12.703295090628876,12.991387370646578,0.04207024635461256,-0.28809228001770215,-0.0028809228001770216,105.21163888397983,102.62075398761965,0.040076456836151936,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,2.0,0.3,-0.4,0.2,12.703295090628876,12.88753493002745,0.044732286624829705,-0.18423983939857358,-0.0018423983939857358,105.30574913634722,102.65607473185763,0.040076456836151936,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,2.0,0.3,0.0,0.2,12.703295090628876,12.765308140447369,0.04731765271211659,-0.06201304981849276,-0.0006201304981849277,105.36195557974449,102.6769868037124,0.040076456836151936,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,2.0,0.6,-0.8,0.2,12.703295090628876,13.163074499334098,0.03815004590661722,-0.4597794087052218,-0.004597794087052218,105.19876199827861,102.60271674506828,0.043653772432281364,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,2.0,0.6,-0.4,0.2,12.703295090628876,12.99518316440232,0.042905320722354076,-0.2918880737734444,-0.002918880737734444,105.28854225848336,102.63800895414121,0.043653772432281364,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.04,2.0,0.6,0.0,0.2,12.703295090628876,12.79730994702516,0.04768599720063745,-0.09401485639628504,-0.0009401485639628504,105.34929715956542,102.66534679062669,0.043653772432281364,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.09,0.5,0.1,-0.8,0.22506236018326864,13.016349598031873,12.994971850751801,0.047836392793586646,0.0213777472800718,0.00021377747280071802,105.20988454155389,102.62992570644616,0.059791507248511865,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.09,0.5,0.1,-0.4,0.22506236018326864,13.016349598031873,12.970129688165612,0.04912934423163834,0.04621990986626123,0.0004621990986626123,105.3271744376171,102.67424280199523,0.059791507248511865,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.09,0.5,0.1,0.0,0.22506236018326864,13.016349598031873,12.929265438919996,0.05028146175318759,0.0870841591118765,0.0008708415911187651,105.39681971089948,102.69700074227453,0.059791507248511865,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.09,0.5,0.3,-0.8,0.22506236018326864,13.016349598031873,13.200819514104133,0.04334527674245968,-0.18446991607225982,-0.0018446991607225982,105.21803049937557,102.62177961169604,0.059993979533020984,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.09,0.5,0.3,-0.4,0.22506236018326864,13.016349598031873,13.073677254466505,0.046771101716353236,-0.05732765643463189,-0.0005732765643463189,105.32996452961552,102.66178656919993,0.059993979533020984,call,50000,42
Heston,100,90.0,0.9,-0.10536051565782628,0.05,1.0,52,0.019230769230769232,0.1386750490563073,0.04,0.09,0.5,0.3,0.0,0.22506236018326864,13.016349598031873,12.924592718138168,0.050147739378962775,0.09175687989370473,0.0009175687989370474,105.40118728328348,102.68715479316643,0.059993979533020984,call,50000,42
